gene_name,max_abs_log2FC,weighted_mean_abs_log2FC,n_groups_significant,detected_in_male,detected_in_female,sex_specificity
Kcnn1,0.31629759701754917,0.214751510244714,0,False,False,neither
Kcnn2,0.32279735345269117,0.17658087054889393,0,False,False,neither
Kcnn3,0.3631203419958708,0.24189562938542153,0,False,False,neither
Kcnn4,0.2891273478841309,0.15691484498280728,0,False,False,neither
Kcnq1,0.3212439850811995,0.22177811432315447,0,False,False,neither
Kcnq2,0.25053445088002585,0.0899784982746846,0,False,False,neither
Kcnq3,0.4734230063142399,0.17668359747500756,0,False,False,neither
Kcnq5,0.22424672472237633,0.08885932157109536,0,False,False,neither
Kcnrg,0.21124427364217893,0.10496737111921879,0,False,False,neither
Kcns1,0.17258249244610022,0.09980886751651119,0,False,False,neither
Kcns2,0.44018963012245527,0.2344892476309994,0,False,False,neither
Kcns3,0.4036840790714889,0.15204091000912542,0,False,False,neither
Kcnt1,0.4859321446527219,0.2591939925389188,0,False,False,neither
Kcnt2,0.28993066119459976,0.1748489267417012,0,False,False,neither
Kcnu1,0.16700120750197114,0.10632491781366829,0,False,False,neither
Kcnv1,0.34518954671372704,0.18150549088228196,0,False,False,neither
Kcnv2,0.4439531241048756,0.1687194345996549,0,False,False,neither
Kcp,0.5761210664311271,0.330461450128767,1,False,True,female_only
Kctd1,0.13075502303178935,0.08227726782904958,0,False,False,neither
Kctd10,0.23340655963677534,0.14475336499087665,0,False,False,neither
Kctd11,0.6172268780764852,0.2916587221127189,1,False,True,female_only
Kctd12,0.31061874477489876,0.1943276345584192,0,False,False,neither
Kctd12b,0.14948598098115165,0.09200377047837119,0,False,False,neither
Kctd13,0.3767197125070023,0.12221233449096303,0,False,False,neither
Kctd14,0.5084366358969927,0.20733553755200326,1,False,True,female_only
Kctd15,0.20779157336369297,0.09067309401626307,0,False,False,neither
Kctd16,0.19141058926691448,0.12813411807684078,0,False,False,neither
Kctd17,0.1219867495946343,0.05976320002379107,0,False,False,neither
Kctd18,0.22572345846970798,0.09486767172406399,0,False,False,neither
Kctd19,0.4773008793230316,0.2410973168593021,0,False,False,neither
Kctd2,0.3263553174203749,0.18947177061646298,0,False,False,neither
Kctd20,0.0886465524055188,0.06060871770235529,0,False,False,neither
Kctd21,0.12038540272776924,0.09508096938813902,0,False,False,neither
Kctd3,0.16938631818116887,0.0791899104701905,0,False,False,neither
Kctd4,0.3979580193884349,0.16887955154904852,0,False,False,neither
Kctd5,0.14383537466413762,0.09217766664496366,0,False,False,neither
Kctd6,0.25458881714297404,0.11409092802477058,0,False,False,neither
Kctd7,0.10583954347202673,0.04973628598070209,0,False,False,neither
Kctd8,0.22433504671919757,0.15266137471460903,0,False,False,neither
Kctd9,0.2135148266338734,0.15176498521491305,0,False,False,neither
Kdelc1,0.3645291660875846,0.22580674367445064,0,False,False,neither
Kdelc2,0.22870289154079695,0.10241389809683255,0,False,False,neither
Kdelr1,0.18947731016020883,0.10047105888437452,0,False,False,neither
Kdelr2,0.1291277416062101,0.09789751735869459,0,False,False,neither
Kdelr3,0.2797545095140066,0.1698775862444905,0,False,False,neither
Kdf1,0.2720771608577144,0.15850807566193273,0,False,False,neither
