gene_name,fit_type,R2,R2_linear,coeff_0,coeff_1,coeff_2
Lrp3,quadratic,1.0,0.5711646033305405,-9.224187051282067e-05,-0.0010696389910256417,0.040234968000000024
Pank3,quadratic,1.0,0.001755005731672754,-0.00041730183228937747,-0.0008322911110073264,0.08244403499999998
Triobp,quadratic,1.0,0.012873193496582447,-0.0015408419098901108,-0.002179198248351649,0.34240308
B4galnt4,quadratic,1.0,0.03480275294236701,-0.00019505505677655695,-0.0007520341849816861,0.053835142000000016
Gsk3b,linear,0.9862868126838096,0.9862868126838096,-0.002618719588285229,0.04791045060780983,
Pacs1,quadratic,1.0,0.7570281184710428,-4.663518168498182e-05,0.0005521352080586078,0.03446489600000001
Smc6,linear,0.9543253544161531,0.9543253544161531,-0.0020273579552631572,0.03701450426315786,
Agap3,quadratic,1.0,0.330527865144321,-0.00014440967967032978,0.0004779666049450543,0.04757796000000001
Kif1a,quadratic,1.0,0.28039332524611105,7.335817472527468e-05,-0.00019661157912087923,0.018015657000000004
Zc3h4,quadratic,1.0,0.27344944581969677,0.0001583274388278388,-0.00041070355091575085,0.0071728790000000035
Lmtk3,quadratic,1.0,0.2697663975361302,-0.00012693725210622723,0.00032348458507325956,0.04471203700000002
Nbr1,quadratic,1.0,3.229257050818557e-05,-0.00016346403534798544,-0.00038850346355311446,0.048907224000000006
Wsb2,linear,0.9671918784801474,0.9671918784801474,0.0020584712337011883,0.029066739789134113,
Pogk,quadratic,1.0,0.6405066996116949,-0.00015420850000000022,-0.0020119375,0.06849530000000002
Nipbl,linear,0.9876580958222358,0.9876580958222358,0.0017566251401528012,0.028937906860101854,
Mtor,quadratic,1.0,0.42690812522860955,-0.00015061991190476207,0.0006925218547619045,0.06084191400000001
Zdhhc17,quadratic,1.0,0.9242982276463926,-6.38352851648352e-05,0.0016418913225274712,0.05793170600000001
Lrp6,quadratic,1.0,0.4698917137260892,-0.00010816101080586091,0.0005653833712454209,0.04215923700000001
Kdm2a,quadratic,1.0,0.0006815608213154301,0.00019221565692307692,0.0004077688138461544,0.0032239893999999945
Rad54l2,linear,0.9956602738832866,0.9956602738832866,-0.001551079266044143,0.027236534689303895,
Dpp8,quadratic,1.0,0.000937458021424975,-0.00035606363717948755,-0.0009175710243589769,0.08314203000000006
Foxk1,quadratic,1.0,0.17909160549409409,0.00016215404029304027,-0.0002300390622710621,0.008162718999999999
Rbm28,quadratic,1.0,0.013370085336138593,-0.0013991316144688658,-0.0045690177503663046,0.3013655000000001
Magi1,quadratic,1.0,0.0006240965928528963,-0.0011822201027472537,-0.0029930117412087947,0.2661989300000001
Txndc9,quadratic,1.0,0.04300120761398862,-0.00032093752893772926,-0.001294279200732601,0.08147427000000003
Stau1,quadratic,1.0,0.0017820879370404885,-0.00029846900457875474,-0.000594510402014654,0.09843846000000003
Usp47,quadratic,1.0,0.011356848952697507,-0.00028251571666666677,-0.0009016496833333346,0.06398237500000001
Casp3,quadratic,1.0,0.17668500619568595,-0.000374390058608059,-0.0022650815457875475,0.15183565000000002
Tmod3,quadratic,1.0,0.0005941826766409086,-0.000648579540586081,-0.0013849259954578788,0.13006110000000004
Foxp1,quadratic,1.0,0.8488327752226029,0.0001414264512820512,-0.002360749997435897,0.0074026585000000105
Gatad2b,quadratic,1.0,0.005531831545561694,-0.0007853404981684986,-0.0013604591391941417,0.19960140000000004
Wapl,quadratic,1.0,0.25672657556567513,-0.00018477453397435913,-0.0013025109429487187,0.05146355600000001
Ndrg3,quadratic,1.0,0.5683629109802268,0.0001702842527106227,-0.0011717413160073258,0.0038535334000000046
Zer1,quadratic,1.0,0.07760315753295433,0.00010240552417582416,2.5626263736295455e-07,0.013531839000000002
Stk38,quadratic,1.0,0.0021110258879224464,-0.0008042176163003667,-0.002171639911172163,0.18707505000000002
Acsl3,quadratic,1.0,0.6625009138456689,0.00017799819542124544,0.0024170019979853487,0.006715028999999995
App,quadratic,1.0,1.6404288427751545e-05,-0.0006205665882783887,-0.0014264058908424935,0.15276282000000005
Usp33,quadratic,1.0,0.6644837738249294,0.0002189442804175824,-0.001963211617736263,0.0001186926400000002
Slc39a10,quadratic,1.0,0.006649004808533476,-0.0006563720584249086,-0.0010989420097069621,0.19054088000000002
Ambra1,quadratic,1.0,0.05644819250948796,-0.00012926116135531134,-0.0005551322869963376,0.04382249299999999
Cdh11,quadratic,1.0,0.04790257336978232,-0.0002553631477106229,-0.0010551073489926755,0.05981587000000003
Tax1bp1,quadratic,1.0,0.8142541311561736,0.0001317784923076923,-0.0019078110153846152,0.010463110000000005
Narf,quadratic,1.0,0.19913476066211921,-0.00014523078736263754,-0.0009199236104395614,0.05539863600000002
Asap1,quadratic,1.0,0.639519710368979,-0.00012303184633699642,-0.001602359028388279,0.04263516000000001
Asic1,quadratic,1.0,0.0004967165528352302,-0.00026959159175824187,-0.0005801890763736262,0.07626311
Shoc2,quadratic,1.0,0.4237364065897725,-0.00010115684688644685,0.00046056716336996306,0.04151153199999999
Actr1a,quadratic,1.0,0.024709573187970735,-0.001143938104578755,-0.0012048391020146544,0.24828924000000005
Gabbr1,quadratic,1.0,0.01640868160333775,0.0001435750725274725,0.0001858102879120881,0.008333112999999996
Trp53bp2,quadratic,1.0,0.7254904533684332,0.0001665482376373627,0.0025618631645604397,0.0065275066999999935
Kdm6b,quadratic,1.0,0.7341742529203847,0.0001677807840293041,0.002629578553772894,0.0064782662999999996
Pla2g4e,quadratic,1.0,0.9161834203299213,4.537736813186812e-05,0.0013101855219780215,0.021490673
Nf1,quadratic,1.0,0.016970855547237762,-0.0003173249230769234,-0.0010744258461538472,0.08823554000000003
Spred3,quadratic,1.0,0.7104357364788019,7.581399505494506e-05,0.0011300665258241753,0.018223030000000005
Ankrd28,quadratic,1.0,0.004975503814979243,-0.0006347396174725278,-0.0011192882420879144,0.12780800000000003
Serpini1,quadratic,1.0,0.8579810936062067,0.00010553205274725275,-0.001836368608791209,0.011679384000000006
Taok2,quadratic,1.0,0.02570947179808525,0.0002301558577655679,0.00083665517981685,0.005054285699999998
Ccser2,quadratic,1.0,0.7556038311852072,0.00018114493153846152,-0.002134758086923077,0.0018781291000000038
Map4k4,quadratic,1.0,0.03172003170551696,-0.00019208001904761919,-0.0007268497523809527,0.051109700000000015
Phtf2,quadratic,1.0,0.8487648285848037,-5.154461227106239e-05,0.0008601448826007322,0.03426475000000001
Mycn,quadratic,1.0,0.833900297735229,-0.00023525402838827853,0.003683333907509156,0.12590276
Arfgef1,quadratic,1.0,0.03619698882968825,-0.00018283298241758252,-0.0007106455362637367,0.050288446
Gpatch8,quadratic,1.0,0.0015867813081111848,-0.0016162158287545796,-0.004284773764652021,0.33670160000000005
Chtop,quadratic,1.0,0.10766336041729796,-0.00012670502857142866,5.796437142857066e-05,0.04289578300000001
Sec31a,quadratic,1.0,0.0936821678045271,-0.0004026843249084255,-0.00197803300695971,0.11961169500000007
Abcc8,quadratic,1.0,0.9015560247994218,2.6463901648351603e-05,0.000704619124725275,0.023178319000000003
Cnot4,quadratic,1.0,0.002791044268521281,-0.0002739383348901101,-0.0007549152233516492,0.06315998000000002
Adamts3,quadratic,1.0,0.5105416184582885,-0.00019548341428571447,-0.002058471614285714,0.064585134
Ap3m1,quadratic,1.0,6.576611049957659e-05,-0.00046318866776556795,-0.001109881549816851,0.11435553400000004
Pspc1,quadratic,1.0,0.004056124365649172,-0.00024620325219780226,-0.0007000531829670347,0.07211474000000001
Dclk2,quadratic,1.0,0.005871928247607294,-0.0006333335452564107,-0.001085584965512824,0.12712150000000005
Syt11,quadratic,1.0,0.04368332989604207,-0.00030088967142857174,-0.0012176592714285735,0.10613508500000003
Abca2,quadratic,1.0,0.3630865090984191,0.000114519304945055,0.0009610995741758243,0.011583765
Tbck,quadratic,1.0,0.7686435252525525,-0.00020650706877289404,-0.0035031742982600737,0.087177016
G3bp2,quadratic,1.0,0.14011776765998796,-0.0003966216492673996,-0.0022098734056776575,0.11298160000000004
Mapk7,quadratic,1.0,0.005820979542410454,-0.0003546825386446888,-0.0006089116130036638,0.08438860600000002
Atf7ip,quadratic,1.0,0.7535313956065273,-4.444532362637369e-05,-0.0007274892543956046,0.031846434000000014
Daam1,quadratic,1.0,0.8329544528809179,-6.741388586080595e-05,0.0010513642854212439,0.03526590400000001
Smarcad1,linear,0.9908088916100504,0.9908088916100504,-0.001055666087436333,0.025249555275042433,
Krit1,quadratic,1.0,0.01927524526542257,-0.0006489825835164839,-0.0022432347527472562,0.14014913000000007
Fmnl2,quadratic,1.0,0.010683547377736913,-0.00034837908058608084,-0.0005214593754578763,0.07126433000000001
Carm1,quadratic,1.0,0.034176443262223355,4.735610714285712e-05,0.00018190560714285734,0.05512349
Zfp266,quadratic,1.0,0.44470295999231757,4.830986007326004e-05,-0.00023445556556776586,0.019206308000000005
Larp1,linear,0.9972398351450354,0.9972398351450354,0.0019189414439303902,0.02825459207928692,
Sec63,quadratic,1.0,0.1420050379992187,-0.00026173420626739944,0.0002447058353223437,0.06335524500000003
Lrch3,quadratic,1.0,0.001338061302910476,-0.0014425561057692313,-0.0037866045865384656,0.30354192999999996
Lmbrd1,quadratic,1.0,0.6658836704429016,0.0001346420153846154,0.001839805030769231,0.008992803999999995
Phf20l1,quadratic,1.0,0.00022165122809225668,-0.0002559034034798536,-0.0006271177855311363,0.058688253000000024
Kpna4,quadratic,1.0,0.04873559365557656,-0.0003783726686813191,-0.0015695566302197823,0.08499398000000005
Itsn1,quadratic,1.0,0.00033719301111423405,-0.001306974730586082,-0.002853946425457879,0.2863733000000001
Rnf145,quadratic,1.0,0.04613125222464742,-0.0005652298958791211,-0.0023154888381868156,0.13269030000000004
Csnk1e,quadratic,1.0,0.05267659229994437,-0.00036659089249084276,-0.001548532720695972,0.08439848600000002
Hdlbp,quadratic,1.0,0.5547172038341124,0.0001407448953479854,0.0015892121835531137,0.0078054443000000005
Zfp407,quadratic,1.0,0.0015573118332471436,-0.000813744275641026,-0.002154896001282054,0.16869903000000003
Usp42,quadratic,1.0,0.17335721347363475,-0.0003173095239377292,0.00042687873426739824,0.07964847000000004
Tnrc6c,quadratic,1.0,0.8125508448161285,-9.738868772893788e-05,-0.0018548159826007327,0.05812181500000002
4933427D14Rik,quadratic,1.0,0.075603788252814,-0.0012459871840659349,-0.005765129760989013,0.29981056000000006
Arid1a,quadratic,1.0,0.9237509726395858,7.279506684981684e-05,0.00220378066941392,0.017717445000000002
Slk,quadratic,1.0,0.8692104438488903,8.917198168498163e-05,-0.0016376266080586075,0.013812970000000004
Ube2d2a,quadratic,1.0,0.8212512404595244,-0.00024315395732600766,-0.004750945093223444,0.11155669400000003
Ric1,quadratic,1.0,0.05686478780563142,-0.0003943740282234434,-0.00014190171001831587,0.08905001
Setbp1,quadratic,1.0,0.4384970927267178,-8.942661336996351e-05,-0.0008428873338827845,0.03976470600000001
Dicer1,quadratic,1.0,0.8936704241355352,2.2755686446886405e-05,0.0005826592300366297,0.023202764
Bclaf1,quadratic,1.0,0.8390365542360503,0.00011005639560439559,-0.0017606560659340657,0.012413730000000001
Fam126b,quadratic,1.0,0.0009180060352321773,-0.00026005863131868165,-0.0006694998697802206,0.06412442000000004
Agfg1,quadratic,1.0,0.7887130035356377,-6.288929230769239e-05,-0.001122055584615385,0.032178447000000006
Spag9,quadratic,1.0,0.8830277187571868,-4.26272128205129e-05,0.000840877074358974,0.030795671000000004
Ankrd17,quadratic,1.0,0.2208035446614417,-0.00022814782875457896,-0.0015068267646520146,0.07651223000000003
Aff4,quadratic,1.0,0.021446427027143056,-8.389160641025654e-05,-0.00029526096282051303,0.03651372700000002
Thada,quadratic,1.0,0.21348328000997996,-0.001025526568681319,-0.00667983853021978,0.27144617
Serinc5,quadratic,1.0,0.0017770079204864064,-0.0002893390983516484,-0.000772474075274726,0.062360186
Ppp2ca,quadratic,1.0,0.04196274097103059,-0.001521539192307693,-0.0009903958846153918,0.35140643000000005
Tubgcp3,quadratic,1.0,0.9166212986405893,-0.0001679761492673997,-0.004862752905677657,0.10763278000000005
Crebbp,quadratic,1.0,0.7895982670403466,-8.387201483516489e-05,0.0011088665774725275,0.043431155000000006
Cnot1,quadratic,1.0,0.00010934863508782477,-0.000498695146886447,-0.0011206259366300366,0.11588653999999997
Map3k2,quadratic,1.0,0.8026766552433695,-4.8849415201465256e-05,-0.0009048202946886447,0.03107518
Pcnx3,quadratic,1.0,0.5657966409409358,9.84406098901089e-06,0.00011315951483516444,0.045052283
Lpin2,quadratic,1.0,0.3279007403952541,9.046668608058611e-05,-0.0002963998421245422,0.012587468000000003
Dnmt1,quadratic,1.0,0.010121038647543656,-0.000465250356593407,-0.000706857748901099,0.098008096
Zfp664,quadratic,1.0,0.12611108500888069,-0.00041496599542124575,-0.0022328345979853487,0.11879517000000002
Med13,quadratic,1.0,0.015198825053892806,0.00011419886245421249,0.0003800994034798536,0.022360325
Kif3c,quadratic,1.0,0.10522218831971131,0.00012458580293040294,-5.25648227106229e-05,0.023007892000000002
Gnas,quadratic,1.0,0.0064446145669716515,-0.0007937347536630043,-0.002363449971611722,0.21591118000000004
Ciz1,quadratic,1.0,0.000152822815516096,-0.000674741128571429,-0.0016398373285714315,0.14464699000000003
Yeats2,quadratic,1.0,0.05937484879647059,0.0001837362838827839,0.000798893924908425,0.0014551650000000005
Cspp1,quadratic,1.0,0.037680157922438395,-0.0019720775070146534,-0.001464279331886453,0.42246130000000004
Hnrnpd,quadratic,1.0,0.011032744898981761,-0.0001538528891941393,-0.00022818567124542147,0.04990724500000001
Hipk1,quadratic,1.0,0.4370872585183454,4.246357271062264e-05,0.00039937732399267397,0.019822096000000004
Rbm4,quadratic,1.0,0.004903907975296606,-0.001271809302197804,-0.0036814275329670374,0.33434930000000024
Traf7,quadratic,1.0,0.7867313500533155,-0.0002924849111721615,-0.005191643000915754,0.12129018000000007
Smarca2,quadratic,1.0,0.7581351481062674,0.0001649395763223443,-0.0019598500044981683,0.0009121052600000027
Cacna2d1,quadratic,1.0,0.06898151078006609,-0.00014887815641025654,-2.1713812820513282e-05,0.04405104000000001
Cep170b,quadratic,1.0,0.2331955440997866,-0.00015774779413919434,0.00033065455457875406,0.044762082000000016
Acap3,quadratic,1.0,0.138553215795438,-0.00022132603408424916,0.00019665513540293028,0.05327885000000001
D10Wsu102e,quadratic,1.0,0.1001592925145216,-0.0008425228864468873,-0.004220568630036637,0.2687530200000001
Prrc2a,quadratic,1.0,0.14445812626152332,-0.0002826925231684985,0.00027357518580585954,0.07029902000000003
Iqsec1,quadratic,1.0,0.011830197756015126,-0.0001331933939560441,-0.0001934871093406602,0.04116713600000002
Asap2,quadratic,1.0,0.12694037009367232,-0.0001394049355311357,-0.0007517032996337006,0.054923307000000025
Gga3,quadratic,1.0,0.5973849339297554,0.00016921594275457876,-0.0012602920073479847,0.000874512769999999
Lgi1,quadratic,1.0,0.44603940092385064,-4.7482211172161264e-05,0.00023136289908424912,0.029946804000000004
Tox4,quadratic,1.0,0.20050299551384387,-0.00014408039010989026,-0.0009151098516483522,0.04237005000000001
Wrb,quadratic,1.0,0.7594386108752992,0.00011292596080586076,-0.0013475377212454215,0.011344067000000005
Rbm12b1,quadratic,1.0,0.02638314792035734,-0.0018235795423076936,-0.006660807134615388,0.39991096000000004
Rbfox2,quadratic,1.0,0.07134000003305796,-9.359104340659356e-05,-0.00042641505109890183,0.06089738400000002
Ptpn12,quadratic,1.0,0.02467412261429336,-0.0007795782532967038,-0.0008218143994505524,0.17586376000000004
Syt6,quadratic,1.0,0.6184720314296894,0.00015459195989010985,-0.001219761401648352,0.0037882450000000087
Ckap5,quadratic,1.0,0.06275310783210752,-0.00041195543443223474,-0.0018160505831501857,0.11478446400000004
Cdh4,quadratic,1.0,0.8359992983467355,-4.343154835164844e-05,-0.0008884570252747253,0.039342493000000006
Mgrn1,quadratic,1.0,0.8994763151826907,-3.0601357326007413e-05,-0.000806201893223443,0.026946707000000004
Armcx3,quadratic,1.0,0.011910380766618656,-0.00018020287362637385,-0.0005788961043956048,0.058711190000000024
Gapvd1,quadratic,1.0,0.07463428587969312,-0.00020267207069597093,-0.0009345197271062276,0.050194030000000014
Kpna1,quadratic,1.0,0.000168886411418101,-0.0008546569463369971,-0.0020814379283882814,0.2067243900000001
D630045J12Rik,quadratic,1.0,0.7735974019329543,-0.00011971533241758267,-0.0020556029862637375,0.10643838000000001
Nfia,quadratic,1.0,0.0033656544672914235,-0.00020090209871794886,-0.0003745909474358977,0.04946575300000001
Rev3l,quadratic,1.0,0.7058477529232073,7.511361062271064e-05,-0.0007590107073260073,0.01319480700000001
Depdc5,quadratic,1.0,0.019358266790644785,-0.001117123330586081,-0.0038641404254578775,0.2436260000000001
Rtn4,quadratic,1.0,0.1804127418400513,-0.00011239392756410261,0.00016133951987179422,0.038010145999999995
Bptf,quadratic,1.0,0.016026559655858863,-0.0005438321428571432,-0.0007105231428571443,0.11974238000000002
Zfp644,quadratic,1.0,0.2778078342481398,-0.00010387756593406607,0.00027507451098901037,0.03739742600000002
