gene_name,slope_divergence_E15,slope_divergence_P0,slope_divergence_P13,predicted_divergence_P3,predicted_divergence_P7,fit_type,R2,R2_linear,CI_lower_P3,CI_upper_P3,CI_lower_P7,CI_upper_P7,rank_score_P3,rank_score_P7
2610507B11Rik,0.039974816,0.131779,0.0488208,0.126029456,0.1058617184,quadratic,1.0,0.016463259783442763,0.12602945599999996,0.12602945600000015,0.10586171839999992,0.10586171840000008,0.126029456,0.1058617184
Snap25,0.10810469,0.07809485,0.009452193,0.06576803868681322,0.046052741884615396,quadratic,1.0,0.9321243028096413,0.06576803868681316,0.06576803868681327,0.046052741884615334,0.046052741884615445,0.06576803868681322,0.046052741884615396
Bdp1,0.0324176,0.18738773,0.011264648,0.1723288754725275,0.1283711313846154,quadratic,1.0,0.004752526082046238,0.17232887547252748,0.17232887547252762,0.12837113138461534,0.12837113138461548,0.1723288754725275,0.1283711313846154
Pnisr,0.057287976,0.24106148,0.015802884,0.22077067483516483,0.16413711670769227,quadratic,1.0,0.017500616913125322,0.22077067483516477,0.22077067483516502,0.16413711670769218,0.16413711670769243,0.22077067483516483,0.16413711670769227
Brinp1,0.06620647,0.1111573,0.013563614,0.09988988938461542,0.07436274661538464,quadratic,1.0,0.2536962119262204,0.09988988938461539,0.09988988938461552,0.0743627466153846,0.0743627466153847,0.09988988938461542,0.07436274661538464
Mllt10,0.07266556,0.10883307,0.0099186255,0.09674234268406597,0.07060140217307694,quadratic,1.0,0.3530981963905685,0.09674234268406592,0.09674234268406608,0.07060140217307688,0.07060140217307702,0.09674234268406597,0.07060140217307694
Hecw2,0.14983372,0.03794584,0.00071944005,0.02443125077664836,0.01100742125192308,quadratic,1.0,0.9434088478308146,0.024431250776648355,0.024431250776648435,0.011007421251923069,0.011007421251923145,0.02443125077664836,0.01100742125192308
Scaf11,0.087023064,0.10249154,0.007978421,0.08957525414835169,0.06405206802307695,quadratic,1.0,0.5672178595970225,0.08957525414835166,0.0895752541483518,0.06405206802307689,0.06405206802307702,0.08957525414835169,0.06405206802307695
Proser1,0.0035604239,0.10710479,0.08815472,0.1116895420291209,0.1094418893023077,quadratic,1.0,0.6288249889384487,0.11168954202912085,0.11168954202912099,0.10944188930230762,0.10944188930230775,0.1116895420291209,0.1094418893023077
Tsnax,0.090487376,0.0754179,0.039843127,0.06906393264285714,0.0588600869,quadratic,1.0,0.9284140831584012,0.06906393264285714,0.06906393264285716,0.05886008689999998,0.05886008690000001,0.06906393264285714,0.0588600869
Klhdc10,0.08652305,0.10069369,0.0066913865,0.08776048189835164,0.06234054867307692,quadratic,1.0,0.5799719325746979,0.08776048189835164,0.08776048189835177,0.0623405486730769,0.062340548673077006,0.08776048189835164,0.06234054867307692
Pfn2,0.0356859,0.12309333,0.048328195,0.11824518684065935,0.10020266973076922,quadratic,1.0,0.03046047168025723,0.11824518684065934,0.11824518684065949,0.10020266973076916,0.10020266973076933,0.11824518684065935,0.10020266973076922
Rasa2,0.04222143,0.14708845,0.009971412,0.1342374128241758,0.09956409746153844,quadratic,1.0,0.034070478638432156,0.1342374128241758,0.13423741282417584,0.09956409746153844,0.09956409746153846,0.1342374128241758,0.09956409746153844
Srsf1,0.03387626,0.09835886,0.06356458,0.09780297120879124,0.09008646307692308,quadratic,1.0,0.2461398790546938,0.0978029712087912,0.09780297120879129,0.09008646307692304,0.09008646307692313,0.09780297120879124,0.09008646307692308
Slx4,0.023523977,0.062933564,0.10329599,0.07367681049660438,0.08505022885653647,linear,0.997687019287178,0.997687019287178,0.07146362776994902,0.07486244410016976,0.08283704612988112,0.08623586246010186,0.07350639745494349,0.0848535093175702
St6galnac5,0.09572109,0.005661908,0.08479569,0.010968736285714294,0.030135666800000016,quadratic,1.0,0.023105908584024837,0.010968736285714268,0.010968736285714306,0.0301356668,0.030135666800000037,0.010968736285714294,0.030135666800000016
Dgke,0.07312174,0.11115759,0.044381913,0.10396815467582421,0.08670992703846156,quadratic,1.0,0.15321431793087614,0.10396815467582417,0.1039681546758243,0.0867099270384615,0.08670992703846163,0.10396815467582421,0.08670992703846156
Cltc,0.020428484,0.2744896,0.004446422,0.25257547198901104,0.18564667475384614,quadratic,1.0,0.00013344876572318753,0.252575471989011,0.2525754719890112,0.18564667475384605,0.18564667475384627,0.25257547198901104,0.18564667475384614
Ufd1l,0.08330273,0.19495462,0.026327923,0.1779137065439561,0.1347777448846154,quadratic,1.0,0.08582459629597017,0.177913706543956,0.17791370654395633,0.13477774488461527,0.13477774488461555,0.1779137065439561,0.1347777448846154
D430041D05Rik,0.11993636,0.026211692,0.039903175,0.021548226928571425,0.0226317757,quadratic,1.0,0.6642656856410956,0.0215482269285714,0.021548226928571432,0.022631775699999968,0.022631775700000006,0.021548226928571425,0.0226317757
Csnk2a1,0.008932432,0.14645015,0.035555623,0.1398214582692308,0.11328500653076921,quadratic,1.0,0.04967064131879284,0.13982145826923076,0.13982145826923092,0.11328500653076917,0.11328500653076934,0.1398214582692308,0.11328500653076921
Cul9,0.099148564,0.07858341,0.008230157,0.06667744937912089,0.046762056792307695,quadratic,1.0,0.8840679600002226,0.06667744937912089,0.06667744937912096,0.046762056792307695,0.046762056792307743,0.06667744937912089,0.046762056792307695
Itpr1,0.08364864,0.08967964,0.012445421,0.07865260201648352,0.05760672426923076,quadratic,1.0,0.648071696038827,0.07865260201648351,0.07865260201648361,0.057606724269230726,0.057606724269230816,0.07865260201648352,0.05760672426923076
Tmem33,0.008548827,0.15019865,0.029820759,0.14245823594505494,0.11343452456923073,quadratic,1.0,0.03237343730923259,0.14245823594505494,0.14245823594505508,0.11343452456923073,0.11343452456923087,0.14245823594505494,0.11343452456923073
Tapt1,0.06533894,0.12863974,0.017028078,0.11660345168131868,0.08774950146153845,quadratic,1.0,0.15524860176824562,0.11660345168131861,0.11660345168131873,0.08774950146153837,0.08774950146153848,0.11660345168131868,0.08774950146153845
Dpysl5,0.057315268,0.04486422,0.08850938,0.05044969085714285,0.062084375199999986,quadratic,1.0,0.44016583488192385,0.05044969085714285,0.05044969085714288,0.062084375199999986,0.062084375200000014,0.05044969085714285,0.062084375199999986
Lnpep,0.05159951,0.09524245,0.05388363,0.09222415373626376,0.08210878169230769,quadratic,1.0,0.00767597085471361,0.09222415373626372,0.09222415373626383,0.08210878169230765,0.08210878169230774,0.09222415373626376,0.08210878169230769
Trim23,0.020231126,0.16697235,0.0044047716,0.1533366977758242,0.11286788153846154,quadratic,1.0,0.002223988943625077,0.1533366977758242,0.15333669777582437,0.1128678815384615,0.11286788153846167,0.1533366977758242,0.11286788153846154
Flrt3,0.030205134,0.11938016,0.041048326,0.11412914802197803,0.0951572712923077,quadratic,1.0,0.023187816592081578,0.11412914802197802,0.11412914802197811,0.09515727129230767,0.09515727129230774,0.11412914802197803,0.0951572712923077
Rsf1,0.0553663,0.07908775,0.05310543,0.07692761928571429,0.070467375,quadratic,1.0,0.0013986497477208593,0.07692761928571429,0.07692761928571439,0.07046737499999998,0.07046737500000008,0.07692761928571429,0.070467375
Kdm1a,0.042212572,0.13056508,0.019577194,0.12041073759340665,0.09244391749230772,quadratic,1.0,0.023221535700780338,0.1204107375934066,0.12041073759340673,0.09244391749230767,0.09244391749230779,0.12041073759340665,0.09244391749230772
Cdc27,0.015625618,0.15524162,0.01952775,0.14508081525274727,0.11178581366153843,quadratic,1.0,0.004317968593179677,0.14508081525274721,0.14508081525274746,0.11178581366153835,0.11178581366153859,0.14508081525274727,0.11178581366153843
Wdr13,0.025811696,0.15556172,0.004586555,0.14243216426923083,0.10466261413076924,quadratic,1.0,0.007900172264672434,0.14243216426923072,0.142432164269231,0.1046626141307691,0.10466261413076938,0.14243216426923083,0.10466261413076924
Sec61a2,0.008649464,0.14436874,0.038507264,0.13835824953846154,0.11315312006153845,quadratic,1.0,0.06222091098050142,0.13835824953846151,0.1383582495384617,0.11315312006153842,0.11315312006153856,0.13835824953846154,0.11315312006153845
Gucy1a3,0.006760106,0.101167336,0.07663599,0.10427144395604396,0.10022941261538462,quadratic,1.0,0.5498423586502398,0.10427144395604396,0.10427144395604403,0.1002294126153846,0.10022941261538466,0.10427144395604396,0.10022941261538462
Zfp68,0.03148255,0.13376792,0.022355085,0.12454574013736269,0.0968602575769231,quadratic,1.0,0.0010642595724937864,0.12454574013736265,0.12454574013736282,0.09686025757692304,0.0968602575769232,0.12454574013736269,0.0968602575769231
D3Ertd254e,0.061421145,0.14412285,0.0060096653,0.12954079603351648,0.09396051928076922,quadratic,1.0,0.1299532055933944,0.12954079603351645,0.1295407960335166,0.09396051928076915,0.0939605192807693,0.12954079603351648,0.09396051928076922
B4galnt1,0.05765977,0.11612989,0.011107856,0.1047261352857143,0.07754450299999999,quadratic,1.0,0.16400879530390977,0.10472613528571427,0.10472613528571442,0.07754450299999995,0.0775445030000001,0.1047261352857143,0.07754450299999999
Elavl1,0.06576623,0.120417275,0.0132807875,0.10842704655219784,0.08055540401923078,quadratic,1.0,0.20568214881554459,0.10842704655219781,0.10842704655219795,0.08055540401923071,0.08055540401923086,0.10842704655219784,0.08055540401923078
Msmo1,0.016818989,0.22746411,0.006847045,0.20978128482417585,0.15519063306153846,quadratic,1.0,1.4105361771932223e-06,0.2097812848241758,0.20978128482417596,0.1551906330615384,0.15519063306153855,0.20978128482417585,0.15519063306153846
Gtf3c4,0.015366502,0.15814233,0.036090452,0.15023400614285717,0.12078257980000001,quadratic,1.0,0.030635304524791684,0.1502340061428571,0.15023400614285728,0.12078257979999993,0.1207825798000001,0.15023400614285717,0.12078257980000001
Pde7a,0.014141795,0.12000991,0.057354618,0.1182769023681319,0.10408871334615385,quadratic,1.0,0.19643807199982477,0.11827690236813188,0.11827690236813199,0.1040887133461538,0.10408871334615391,0.1182769023681319,0.10408871334615385
Zdhhc9,0.05243661,0.11442809,0.030509133,0.10640653725824176,0.08512306388461538,quadratic,1.0,0.04486354867233122,0.10640653725824174,0.10640653725824187,0.08512306388461534,0.08512306388461545,0.10640653725824176,0.08512306388461538
Klhl24,0.049629264,0.10376303,0.030655976,0.09678417560439563,0.07824649913846154,quadratic,1.0,0.044082579727931726,0.09678417560439559,0.09678417560439569,0.07824649913846149,0.07824649913846159,0.09678417560439563,0.07824649913846154
Plppr3,0.014899183,0.19155897,0.010151371,0.17726540987912084,0.13247557989230763,quadratic,1.0,0.00033316328525334615,0.17726540987912084,0.17726540987912098,0.13247557989230763,0.13247557989230774,0.17726540987912084,0.13247557989230763
Dtx3,0.069107406,0.087266415,0.026593823,0.07956260803846155,0.06341314236153846,quadratic,1.0,0.42500245570415207,0.07956260803846153,0.07956260803846162,0.06341314236153843,0.06341314236153851,0.07956260803846155,0.06341314236153846
Fut9,0.07579639,0.07592939,0.031369798,0.0693284010769231,0.057090554923076936,quadratic,1.0,0.7111537221448905,0.06932840107692306,0.06932840107692313,0.05709055492307691,0.057090554923076964,0.0693284010769231,0.057090554923076936
Wdr1,0.024393752,0.13330632,0.037270337,0.1268386927637363,0.10356696860769232,quadratic,1.0,0.022217047408904733,0.12683869276373627,0.1268386927637365,0.10356696860769224,0.10356696860769246,0.1268386927637363,0.10356696860769232
Akap13,0.06985251,0.28994036,0.026485918,0.2665770199780221,0.20048765030769236,quadratic,1.0,0.012690489383662018,0.266577019978022,0.2665770199780223,0.20048765030769228,0.20048765030769256,0.2665770199780221,0.20048765030769236
Eps15,0.02020423,0.17304683,0.012722747,0.16017981658791217,0.12050167026923081,quadratic,1.0,1.925714432360337e-08,0.16017981658791206,0.16017981658791233,0.12050167026923066,0.12050167026923092,0.16017981658791217,0.12050167026923081
D430019H16Rik,0.08867909,0.09775566,0.045575052,0.09066290721978021,0.0765869059230769,quadratic,1.0,0.5569420626158024,0.0906629072197802,0.0906629072197803,0.07658690592307688,0.07658690592307699,0.09066290721978021,0.0765869059230769
Adss,0.006046915,0.17215489,0.030364674,0.16298493309340664,0.1287775191923077,quadratic,1.0,0.031061887957861467,0.16298493309340656,0.16298493309340678,0.1287775191923076,0.1287775191923078,0.16298493309340664,0.1287775191923077
Map4k2,0.028184172,0.14194158,0.015910892,0.13137024883516485,0.09999664510769231,quadratic,1.0,0.002226745075290748,0.13137024883516482,0.13137024883516496,0.09999664510769228,0.09999664510769238,0.13137024883516485,0.09999664510769231
Enpp5,0.08650267,0.07253898,0.026856843,0.06476455324725278,0.05181555303846155,quadratic,1.0,0.8893494174216551,0.0647645532472527,0.0647645532472528,0.05181555303846148,0.05181555303846157,0.06476455324725278,0.05181555303846155
Ppm1l,0.082252055,0.052124802,0.077028,0.053667285829670335,0.05964804508461539,quadratic,1.0,0.04111406667461781,0.05366728582967029,0.053667285829670335,0.05964804508461535,0.059648045084615395,0.053667285829670335,0.05964804508461539
Map9,0.107753985,0.075353585,0.0114948135,0.06356571670054946,0.0450963724423077,quadratic,1.0,0.9490396042349972,0.06356571670054943,0.06356571670054949,0.04509637244230767,0.04509637244230771,0.06356571670054946,0.0450963724423077
Smim14,0.08042199,0.06516189,0.038133126,0.055747208037351406,0.04975616007809844,linear,0.9603252189333031,0.9603252189333031,0.053110745898132396,0.060668604030560264,0.04711969793887943,0.054677556071307296,0.053535449763389885,0.04778209532028036
Gns,0.028630948,0.14980848,0.016057676,0.13862186575824173,0.10533935458461534,quadratic,1.0,0.0019350410458615075,0.13862186575824173,0.13862186575824176,0.10533935458461534,0.10533935458461537,0.13862186575824173,0.10533935458461534
2310035C23Rik,3.9343533e-05,0.15824698,0.033775277,0.15108194314874174,0.12140663853131535,quadratic,1.0,0.058858999834939585,0.15108194314874174,0.15108194314874185,0.12140663853131535,0.12140663853131545,0.15108194314874174,0.12140663853131535
Micu3,0.08911485,0.083677225,0.011727983,0.07261503456593409,0.052693398576923074,quadratic,1.0,0.7686088425448088,0.07261503456593406,0.07261503456593413,0.05269339857692304,0.052693398576923116,0.07261503456593409,0.052693398576923074
Mpped1,0.039229628,0.1231975,0.02170357,0.11413841332967034,0.08865454758461538,quadratic,1.0,0.014575310231733307,0.11413841332967031,0.11413841332967042,0.08865454758461534,0.08865454758461544,0.11413841332967034,0.08865454758461538
Ppp2r2a,0.02453328,0.24473733,0.013795681,0.226205616412088,0.16905165273076928,quadratic,1.0,2.3097024293150525e-10,0.22620561641208792,0.22620561641208822,0.16905165273076916,0.16905165273076944,0.226205616412088,0.16905165273076928
Tubgcp4,0.037754636,0.2637307,0.027285267,0.24479477769780222,0.18629370013076924,quadratic,1.0,4.087888892279068e-06,0.2447947776978021,0.24479477769780233,0.1862937001307691,0.18629370013076935,0.24479477769780222,0.18629370013076924
Ids,0.079396375,0.1386054,0.092404105,0.13598057780219783,0.12497960076923077,quadratic,1.0,0.062066936173208576,0.13598057780219777,0.1359805778021979,0.12497960076923072,0.12497960076923081,0.13598057780219783,0.12497960076923077
Sept3,0.079222366,0.06244588,0.049771823,0.05995051604329368,0.05573650845415956,linear,0.9984769961205976,0.9984769961205976,0.059285374308149376,0.060306841972835284,0.05507136671901525,0.05609283438370116,0.05985921117478757,0.05565162153555953
Arhgap39,0.027923608,0.14315583,0.010112972,0.13164957571428576,0.09839168920000003,quadratic,1.0,0.006774977978386998,0.13164957571428573,0.13164957571428587,0.09839168919999997,0.09839168920000012,0.13164957571428576,0.09839168920000003
Hnrnpr,0.016987344,0.19043042,0.06796262,0.18465091114285714,0.15596142759999998,quadratic,1.0,0.1057280114955772,0.18465091114285712,0.18465091114285734,0.1559614275999999,0.15596142760000012,0.18465091114285714,0.15596142759999998
Nudcd3,0.054952145,0.108906776,0.024252228,0.100202036478022,0.07848685340769232,quadratic,1.0,0.10201500752372672,0.10020203647802196,0.10020203647802205,0.07848685340769226,0.07848685340769235,0.100202036478022,0.07848685340769232
Prkce,0.09461946,0.10739328,0.014399843,0.09450996604945056,0.0693272848076923,quadratic,1.0,0.592994406331562,0.09450996604945056,0.0945099660494506,0.06932728480769229,0.06932728480769232,0.09450996604945056,0.0693272848076923
Fubp1,0.0699482,0.19983804,0.050944112,0.18702722606593405,0.14983343907692304,quadratic,1.0,0.00581193759289611,0.18702722606593405,0.18702722606593425,0.14983343907692298,0.1498334390769232,0.18702722606593405,0.14983343907692304
Peli1,0.039234657,0.114670284,0.029410604,0.10741012900549454,0.08614244362307694,quadratic,1.0,0.004126137853105338,0.10741012900549451,0.10741012900549465,0.08614244362307688,0.08614244362307702,0.10741012900549454,0.08614244362307694
